@type,@sourceName,@sourceVersion,@unit,@creationDate,@startDate,@endDate,@value,MetadataEntry,@device,HeartRateVariabilityMetadataList
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 09:11:58+05:30,2019-03-01 09:07:08+05:30,2019-03-01 09:08:09+05:30,0.0175073,,"<<HKDevice: 0x2824eb070>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 09:11:58+05:30,2019-03-01 09:08:09+05:30,2019-03-01 09:09:10+05:30,0.0359518,,"<<HKDevice: 0x2824e8ff0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 09:11:58+05:30,2019-03-01 09:09:10+05:30,2019-03-01 09:09:59+05:30,0.00568231,,"<<HKDevice: 0x282411e50>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 09:11:58+05:30,2019-03-01 09:10:42+05:30,2019-03-01 09:11:02+05:30,0.0335945,,"<<HKDevice: 0x282411c20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 09:21:00+05:30,2019-03-01 09:11:59+05:30,2019-03-01 09:12:45+05:30,0.0436123,,"<<HKDevice: 0x282412f30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 09:21:00+05:30,2019-03-01 09:13:23+05:30,2019-03-01 09:14:01+05:30,0.0417631,,"<<HKDevice: 0x2824124e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 09:21:00+05:30,2019-03-01 09:17:25+05:30,2019-03-01 09:18:06+05:30,0.0260097,,"<<HKDevice: 0x2824ed590>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 09:21:00+05:30,2019-03-01 09:19:00+05:30,2019-03-01 09:19:02+05:30,0.00828515,,"<<HKDevice: 0x2824ed450>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank's iPhone,12.1.4,km,2019-03-01 09:28:58+05:30,2019-03-01 09:17:56+05:30,2019-03-01 09:27:50+05:30,0.0435805,,"<<HKDevice: 0x2824ed900>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone10,3, software:12.1.4>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 09:29:03+05:30,2019-03-01 09:21:15+05:30,2019-03-01 09:21:18+05:30,0.000881206,,"<<HKDevice: 0x2824edb80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank's iPhone,12.1.4,km,2019-03-01 09:39:27+05:30,2019-03-01 09:28:24+05:30,2019-03-01 09:37:46+05:30,0.0317463,,"<<HKDevice: 0x2824edd60>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone10,3, software:12.1.4>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank's iPhone,12.1.4,km,2019-03-01 09:51:43+05:30,2019-03-01 09:40:10+05:30,2019-03-01 09:48:40+05:30,0.0574973,,"<<HKDevice: 0x2824ee4e0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone10,3, software:12.1.4>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 09:54:44+05:30,2019-03-01 09:40:04+05:30,2019-03-01 09:46:45+05:30,0.0180965,,"<<HKDevice: 0x2824ef110>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 10:00:28+05:30,2019-03-01 09:57:21+05:30,2019-03-01 09:57:26+05:30,0.00811254,,"<<HKDevice: 0x2824edb30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 10:00:28+05:30,2019-03-01 09:59:26+05:30,2019-03-01 09:59:46+05:30,0.00938438,,"<<HKDevice: 0x2824ecaa0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank's iPhone,12.1.4,km,2019-03-01 10:08:57+05:30,2019-03-01 09:57:05+05:30,2019-03-01 10:06:27+05:30,0.0593574,,"<<HKDevice: 0x2824ec5f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone10,3, software:12.1.4>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank's iPhone,12.1.4,km,2019-03-01 10:18:42+05:30,2019-03-01 10:07:39+05:30,2019-03-01 10:16:40+05:30,0.0598544,,"<<HKDevice: 0x2824ecf50>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone10,3, software:12.1.4>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 10:11:23+05:30,2019-03-01 10:04:09+05:30,2019-03-01 10:04:45+05:30,0.00938137,,"<<HKDevice: 0x2824ec960>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 10:11:23+05:30,2019-03-01 10:06:30+05:30,2019-03-01 10:06:32+05:30,0.00268904,,"<<HKDevice: 0x2824edbd0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 10:19:37+05:30,2019-03-01 10:14:45+05:30,2019-03-01 10:14:48+05:30,0.0115241,,"<<HKDevice: 0x2824ecbe0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 10:19:37+05:30,2019-03-01 10:16:27+05:30,2019-03-01 10:16:55+05:30,0.036112,,"<<HKDevice: 0x2824ef2a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 10:19:37+05:30,2019-03-01 10:17:06+05:30,2019-03-01 10:17:36+05:30,0.00546893,,"<<HKDevice: 0x2824eff70>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 10:19:37+05:30,2019-03-01 10:18:07+05:30,2019-03-01 10:18:27+05:30,0.0270714,,"<<HKDevice: 0x2824ee530>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 10:19:37+05:30,2019-03-01 10:18:37+05:30,2019-03-01 10:19:08+05:30,0.0202469,,"<<HKDevice: 0x2824ee3f0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 10:19:50+05:30,2019-03-01 10:19:13+05:30,2019-03-01 10:19:28+05:30,0.00940777,,"<<HKDevice: 0x2824efd90>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 10:26:50+05:30,2019-03-01 10:20:53+05:30,2019-03-01 10:20:58+05:30,0.0116885,,"<<HKDevice: 0x282412440>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 10:29:29+05:30,2019-03-01 10:26:19+05:30,2019-03-01 10:26:22+05:30,0.0040699,,"<<HKDevice: 0x2824123f0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank's iPhone,12.1.4,km,2019-03-01 10:47:11+05:30,2019-03-01 10:32:52+05:30,2019-03-01 10:35:01+05:30,0.108745,,"<<HKDevice: 0x282411950>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone10,3, software:12.1.4>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 10:42:46+05:30,2019-03-01 10:31:10+05:30,2019-03-01 10:38:24+05:30,0.110296,,"<<HKDevice: 0x2824121c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank's iPhone,12.1.4,km,2019-03-01 11:12:09+05:30,2019-03-01 10:58:30+05:30,2019-03-01 10:59:49+05:30,0.0319488,,"<<HKDevice: 0x282412030>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone10,3, software:12.1.4>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 11:11:06+05:30,2019-03-01 10:58:32+05:30,2019-03-01 10:58:52+05:30,0.0248764,,"<<HKDevice: 0x282411f90>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank's iPhone,12.1.4,km,2019-03-01 11:29:34+05:30,2019-03-01 11:17:04+05:30,2019-03-01 11:17:06+05:30,0.0099518,,"<<HKDevice: 0x282411e00>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone10,3, software:12.1.4>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank's iPhone,12.1.4,km,2019-03-01 11:53:04+05:30,2019-03-01 11:41:05+05:30,2019-03-01 11:51:05+05:30,0.510138,,"<<HKDevice: 0x282413480>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone10,3, software:12.1.4>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 11:46:08+05:30,2019-03-01 11:37:37+05:30,2019-03-01 11:37:40+05:30,0.00675894,,"<<HKDevice: 0x282411d10>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 11:46:08+05:30,2019-03-01 11:41:04+05:30,2019-03-01 11:42:05+05:30,0.0482512,,"<<HKDevice: 0x2824139d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 11:46:08+05:30,2019-03-01 11:42:33+05:30,2019-03-01 11:43:35+05:30,0.0405417,,"<<HKDevice: 0x282412800>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 11:46:08+05:30,2019-03-01 11:43:35+05:30,2019-03-01 11:44:36+05:30,0.0380872,,"<<HKDevice: 0x282411220>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 11:46:08+05:30,2019-03-01 11:44:36+05:30,2019-03-01 11:45:06+05:30,0.0127003,,"<<HKDevice: 0x282413840>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 11:57:56+05:30,2019-03-01 11:46:20+05:30,2019-03-01 11:56:20+05:30,0.450599,,"<<HKDevice: 0x2824132f0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 12:00:13+05:30,2019-03-01 11:56:25+05:30,2019-03-01 11:57:22+05:30,0.0328765,,"<<HKDevice: 0x282413ed0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 12:00:13+05:30,2019-03-01 11:57:29+05:30,2019-03-01 11:57:55+05:30,0.0142118,,"<<HKDevice: 0x282413a20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank's iPhone,12.1.4,km,2019-03-01 12:02:08+05:30,2019-03-01 11:51:05+05:30,2019-03-01 12:00:25+05:30,0.402937,,"<<HKDevice: 0x282413340>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone10,3, software:12.1.4>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank's iPhone,12.1.4,km,2019-03-01 12:19:07+05:30,2019-03-01 12:05:52+05:30,2019-03-01 12:08:03+05:30,0.0699686,,"<<HKDevice: 0x2824137f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone10,3, software:12.1.4>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 12:08:17+05:30,2019-03-01 12:01:24+05:30,2019-03-01 12:01:27+05:30,0.00959333,,"<<HKDevice: 0x282413200>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 12:08:17+05:30,2019-03-01 12:03:39+05:30,2019-03-01 12:03:55+05:30,0.014028,,"<<HKDevice: 0x282413e30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 12:08:17+05:30,2019-03-01 12:05:57+05:30,2019-03-01 12:06:56+05:30,0.0453262,,"<<HKDevice: 0x282412a30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 12:08:17+05:30,2019-03-01 12:06:59+05:30,2019-03-01 12:08:00+05:30,0.0554871,,"<<HKDevice: 0x2824118b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 12:21:56+05:30,2019-03-01 12:08:00+05:30,2019-03-01 12:08:02+05:30,0.00217347,,"<<HKDevice: 0x2824110e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 12:29:23+05:30,2019-03-01 12:24:35+05:30,2019-03-01 12:24:38+05:30,0.00745191,,"<<HKDevice: 0x282412710>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 12:29:23+05:30,2019-03-01 12:26:07+05:30,2019-03-01 12:26:15+05:30,0.014574,,"<<HKDevice: 0x282413570>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 12:37:50+05:30,2019-03-01 12:30:51+05:30,2019-03-01 12:30:56+05:30,0.0153625,,"<<HKDevice: 0x28240ee40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 12:51:05+05:30,2019-03-01 12:45:18+05:30,2019-03-01 12:45:54+05:30,0.0162393,,"<<HKDevice: 0x28240f2f0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank's iPhone,12.1.4,km,2019-03-01 13:29:37+05:30,2019-03-01 13:17:02+05:30,2019-03-01 13:26:32+05:30,0.0700305,,"<<HKDevice: 0x28240f890>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone10,3, software:12.1.4>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 13:10:58+05:30,2019-03-01 13:01:10+05:30,2019-03-01 13:01:15+05:30,0.00309785,,"<<HKDevice: 0x28240f6b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 13:19:00+05:30,2019-03-01 13:10:50+05:30,2019-03-01 13:11:20+05:30,0.0307249,,"<<HKDevice: 0x28240fd40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 13:19:00+05:30,2019-03-01 13:14:45+05:30,2019-03-01 13:14:47+05:30,0.000872121,,"<<HKDevice: 0x28240e8f0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 13:27:30+05:30,2019-03-01 13:18:34+05:30,2019-03-01 13:19:18+05:30,0.0489737,,"<<HKDevice: 0x28240d130>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 13:27:30+05:30,2019-03-01 13:20:47+05:30,2019-03-01 13:21:33+05:30,0.029819,,"<<HKDevice: 0x28240f9d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 13:27:30+05:30,2019-03-01 13:24:27+05:30,2019-03-01 13:25:28+05:30,0.0221478,,"<<HKDevice: 0x28240d1d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 13:27:30+05:30,2019-03-01 13:26:01+05:30,2019-03-01 13:26:47+05:30,0.0447507,,"<<HKDevice: 0x28240e710>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 13:44:45+05:30,2019-03-01 13:30:09+05:30,2019-03-01 13:35:00+05:30,0.099117,,"<<HKDevice: 0x28240d590>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 13:54:40+05:30,2019-03-01 13:44:57+05:30,2019-03-01 13:45:56+05:30,0.0202186,,"<<HKDevice: 0x28240c280>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 13:54:40+05:30,2019-03-01 13:46:09+05:30,2019-03-01 13:47:10+05:30,0.0185518,,"<<HKDevice: 0x28240ff20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 13:54:40+05:30,2019-03-01 13:47:10+05:30,2019-03-01 13:47:23+05:30,0.00613541,,"<<HKDevice: 0x28240f8e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 13:54:40+05:30,2019-03-01 13:48:42+05:30,2019-03-01 13:48:44+05:30,0.0103564,,"<<HKDevice: 0x28240e580>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 13:54:40+05:30,2019-03-01 13:53:02+05:30,2019-03-01 13:53:07+05:30,0.0118884,,"<<HKDevice: 0x28240eee0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank's iPhone,12.1.4,km,2019-03-01 13:40:20+05:30,2019-03-01 13:27:26+05:30,2019-03-01 13:35:01+05:30,0.0899849,,"<<HKDevice: 0x28240e990>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone10,3, software:12.1.4>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank's iPhone,12.1.4,km,2019-03-01 13:56:22+05:30,2019-03-01 13:40:29+05:30,2019-03-01 13:45:21+05:30,0.0507626,,"<<HKDevice: 0x28240ef30>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone10,3, software:12.1.4>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank's iPhone,12.1.4,km,2019-03-01 14:13:19+05:30,2019-03-01 14:01:19+05:30,2019-03-01 14:11:19+05:30,0.51705,,"<<HKDevice: 0x28240d180>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone10,3, software:12.1.4>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank's iPhone,12.1.4,km,2019-03-01 14:22:24+05:30,2019-03-01 14:11:19+05:30,2019-03-01 14:13:56+05:30,0.171132,,"<<HKDevice: 0x28240f200>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone10,3, software:12.1.4>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 14:03:16+05:30,2019-03-01 13:54:11+05:30,2019-03-01 13:54:14+05:30,0.00472399,,"<<HKDevice: 0x28240eb20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
HKQuantityTypeIdentifierDistanceWalkingRunning,Shashank’s Apple Watch,5.0.1,km,2019-03-01 14:03:16+05:30,2019-03-01 14:00:57+05:30,2019-03-01 14:01:58+05:30,0.0469391,,"<<HKDevice: 0x28240dfe0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",
